bedrooms,bathroom,surface sft,land surface,price,gross tax,strata fee,build year,type,address,city,district,listing id,url,longitude,latitude
5,3,,-1,"1,250,000",-1.0,-1.0,-1,House,17 Rue Maughan,Baie-d'Urfé,,9487307,https://www.realtor.ca/real-estate/22571467/17-rue-maughan-baie-durfé-east,-73.907718,45.413928
4,3,2971 sqft,-1,"1,250,000",-1.0,-1.0,-1,House,1375 Rue de Rivoli,Repentigny (Repentigny),,9546730,https://www.realtor.ca/real-estate/22432174/1375-rue-de-rivoli-repentigny-repentigny,-73.44695091,45.78009488
6,3,,-1,"1,250,000",-1.0,-1.0,-1,House,1094 Rue des Amaryllis,Laval (Sainte-Dorothée),,14150143,https://www.realtor.ca/real-estate/22359349/1094-rue-des-amaryllis-laval-sainte-dorothée-east-islemère,-73.840278,45.527202
9,5,,-1,"1,250,000",-1.0,-1.0,-1,House,561 100e Avenue,Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,21075013,https://www.realtor.ca/real-estate/22368873/561-100e-avenue-montréal-rivière-des-prairiespointe-aux-trembles-pointe-aux-trembles,-73.487378,45.700243
6,2,,-1,"1,250,000",-1.0,-1.0,-1,House,54 Ch. des Îles-Yale,Saint-Eustache,,24782427,https://www.realtor.ca/real-estate/22200727/54-ch-des-îles-yale-saint-eustache-east,-73.854613,45.579395
6,4,4500 sqft,-1,"1,259,000",-1.0,-1.0,-1,House,30 Rue Bérard,Laval (Auteuil),,9246477,https://www.realtor.ca/real-estate/22562880/30-rue-bérard-laval-auteuil-others,-73.757389,45.645375
5,3,,-1,"1,260,000",-1.0,-1.0,-1,House,7951 Ch. Mackle,Côte-Saint-Luc,,21963201,https://www.realtor.ca/real-estate/21915434/7951-ch-mackle-côte-saint-luc,-73.67384,45.464904
3,3,2482 sqft,-1,"1,261,143",-1.0,-1.0,-1,House,7624Z Av. De Chateaubriand,Montréal (Villeray/Saint-Michel/Parc-Extension),,26290593,https://www.realtor.ca/real-estate/22666214/7624z-av-de-chateaubriand-montréal-villeraysaint-michelparc-extension-villeray,-73.620442,45.542924
3,3,2482 sqft,-1,"1,261,143",-1.0,-1.0,-1,House,7624 Av. De Chateaubriand,Montréal (Villeray/Saint-Michel/Parc-Extension),,12516905,https://www.realtor.ca/real-estate/22656768/7624-av-de-chateaubriand-montréal-villeraysaint-michelparc-extension-villeray,-73.620442,45.542924
4,2,155 m2,-1,"1,265,000",-1.0,-1.0,-1,House,4450 Rue Chambord,Montréal (Le Plateau-Mont-Royal),,17959218,https://www.realtor.ca/real-estate/22538943/4450-rue-chambord-montréal-le-plateau-mont-royal-le-plateau-mont-royal,-73.57702034,45.52954345
5,2,,-1,"1,265,000",-1.0,-1.0,-1,House,3750 Av. de Melrose,Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce),,13634718,https://www.realtor.ca/real-estate/22519652/3750-av-de-melrose-montréal-côte-des-neigesnotre-dame-de-grâce-notre-dame-de-grâce,-73.618822,45.470355
3,3,1619 sqft,-1,"1,269,000",-1.0,-1.0,-1,House,27 Tsse les Hautvilliers,Montréal (Outremont),,12087708,https://www.realtor.ca/real-estate/22514325/27-tsse-les-hautvilliers-montréal-outremont,-73.606954,45.514523
3,3,1619 sqft,-1,"1,269,000",-1.0,-1.0,-1,House,27Z Tsse les Hautvilliers,Montréal (Outremont),,15479798,https://www.realtor.ca/real-estate/22514360/27z-tsse-les-hautvilliers-montréal-outremont,-73.606954,45.514523
12,8,,-1,"1,275,000",-1.0,-1.0,-1,House,12817 60e Avenue (R.-d.-P.),Montréal (Rivière-des-Prairies/Pointe-aux-Trembles),,28376748,https://www.realtor.ca/real-estate/22554618/12817-60e-avenue-r-d-p-montréal-rivière-des-prairiespointe-aux-trembles-rivière-des-prairies,-73.570295,45.660151
4,2,4093 sqft,-1,"1,275,000",-1.0,-1.0,-1,House,5 Place de St-Mihiel,Lorraine,,18645903,https://www.realtor.ca/real-estate/22636946/5-place-de-st-mihiel-lorraine,-73.80447865,45.67053429
5,3,,-1,"1,275,000",-1.0,-1.0,-1,House,1733Z-1739Z Rue Daoust,Saint-Lazare,,24732296,https://www.realtor.ca/real-estate/21212002/1733z-1739z-rue-daoust-saint-lazare-dynastiesandbrook,-74.1283177,45.42279924
7,4,3653 sqft,-1,"1,275,000",-1.0,-1.0,-1,House,150 Av. Ballantyne S.,Montréal-Ouest,,26775102,https://www.realtor.ca/real-estate/22327484/150-av-ballantyne-s-montréal-ouest,-73.638951,45.450663
5,3,,-1,"1,279,000",-1.0,-1.0,-1,House,538 Rue des Falaises,Mont-Saint-Hilaire,,19594203,https://www.realtor.ca/real-estate/22455235/538-rue-des-falaises-mont-saint-hilaire,-73.1781626,45.56475832
7,3,,-1,"1,279,000",-1.0,-1.0,-1,House,8905 Crois. Rouyn,Brossard,,23012676,https://www.realtor.ca/real-estate/22094577/8905-crois-rouyn-brossard-street-names-r,-73.477097,45.439121
6,4,227.6 m2,-1,"1,279,000",-1.0,-1.0,-1,House,27 Rue Langhorne,#TH-14,,28349053,https://www.realtor.ca/real-estate/21474896/27-rue-langhorne-th-14-hampstead,-73.639546,45.482831
3,3,,-1,"1,279,000",-1.0,-1.0,-1,House,3223 Rue Judith-Ste-Marie,Longueuil (Le Vieux-Longueuil),,12517545,https://www.realtor.ca/real-estate/22643318/3223-rue-judith-ste-marie-longueuil-le-vieux-longueuil-parcours-du-cerf,-73.440783,45.558238
6,3,,-1,"1,279,000",-1.0,-1.0,-1,House,6 Rue de la Jonquille,Kirkland,,15367478,https://www.realtor.ca/real-estate/22172497/6-rue-de-la-jonquille-kirkland-north-east,-73.85580874,45.45743668
5,3,,-1,"1,279,000",-1.0,-1.0,-1,House,4 Rue de Séville,Candiac,,18375578,https://www.realtor.ca/real-estate/22046875/4-rue-de-séville-candiac,-73.51150756,45.3641344
4,3,,-1,"1,280,000",-1.0,-1.0,-1,House,37 Rue Albanel,Candiac,,24573263,https://www.realtor.ca/real-estate/22540063/37-rue-albanel-candiac,-73.50512378,45.38106414
7,4,,-1,"1,280,000",-1.0,-1.0,-1,House,1126K Ch. du Bord-de-l'Eau,Laval (Sainte-Dorothée),,22735353,https://www.realtor.ca/real-estate/22435842/1126k-ch-du-bord-de-leau-laval-sainte-dorothée-east-islemère,-73.84301346,45.52201752
4,3,,-1,"1,285,000",-1.0,-1.0,-1,House,232 Boul. Ivan-Pavlov,Laval (Vimont),,9010354,https://www.realtor.ca/real-estate/21425505/232-boul-ivan-pavlov-laval-vimont-cité-de-la-santé,-73.713802,45.606623
4,3,,-1,"1,288,000",-1.0,-1.0,-1,House,255 Ch. du Richelieu,Saint-Basile-le-Grand,,9307866,https://www.realtor.ca/real-estate/22200622/255-ch-du-richelieu-saint-basile-le-grand-village,-73.25967068,45.49722517
6,3,2470 sqft,-1,"1,288,000",-1.0,-1.0,-1,House,9296 Rue Récollet,Brossard,,23528108,https://www.realtor.ca/real-estate/22596744/9296-rue-récollet-brossard-street-names-r,-73.480004,45.436271
6,4,,-1,"1,288,000",-1.0,-1.0,-1,House,206 Rue du Duché,Laval (Sainte-Dorothée),,23683062,https://www.realtor.ca/real-estate/22205340/206-rue-du-duché-laval-sainte-dorothée-east-islemère,-73.783844,45.517757
6,4,,-1,"1,288,000",-1.0,-1.0,-1,House,1597 Rue St-Christophe,Montréal (Ville-Marie),,23413867,https://www.realtor.ca/real-estate/22633871/1597-rue-st-christophe-montréal-ville-marie-village,-73.560735,45.517057
4,3,,-1,"1,288,000",-1.0,-1.0,-1,House,5201 Ch. de la Côte-St-Antoine,Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce),,11133184,https://www.realtor.ca/real-estate/22353466/5201-ch-de-la-côte-st-antoine-montréal-côte-des-neigesnotre-dame-de-grâce-notre-dame-de-grâce,-73.612534,45.477346
4,3,,-1,"1,289,000",-1.0,-1.0,-1,House,2178 Rue Maryse-Bastié,Montréal (Saint-Laurent),,11007268,https://www.realtor.ca/real-estate/22608131/2178-rue-maryse-bastié-montréal-saint-laurent-new-saint-laurentbois-franc,-73.704674,45.516912
5,3,,-1,"1,289,000",-1.0,-1.0,-1,House,287 Av. des Érables,Montréal (L'Île-Bizard/Sainte-Geneviève),,23692429,https://www.realtor.ca/real-estate/22610858/287-av-des-érables-montréal-lîle-bizardsainte-geneviève-lîle-bizard,-73.86481492,45.5169742
5,2,2404 sqft,-1,"1,289,000",-1.0,-1.0,-1,House,4643 Av. Coloniale,Montréal (Le Plateau-Mont-Royal),,21848931,https://www.realtor.ca/real-estate/22309932/4643-av-coloniale-montréal-le-plateau-mont-royal-mile-end,-73.58769563,45.52226386
4,3,,-1,"1,289,000",-1.0,-1.0,-1,House,75 Tsse Whitehead,Dorval,,10735860,https://www.realtor.ca/real-estate/21446860/75-tsse-whitehead-dorval-south-west,-73.77412123,45.44137801
3,2,,-1,"1,289,800",-1.0,-1.0,-1,House,1421 Rue de Foucault,Saint-Jean-sur-Richelieu,,11956159,https://www.realtor.ca/real-estate/22657032/1421-rue-de-foucault-saint-jean-sur-richelieu-saint-athanase,-73.24175847,45.27595707
5,3,,-1,"1,290,000",-1.0,-1.0,-1,House,1194 Ch. de la Montagne,Mont-Saint-Hilaire,,20871594,https://www.realtor.ca/real-estate/22530938/1194-ch-de-la-montagne-mont-saint-hilaire,-73.15462951,45.53015603
7,3,,-1,"1,290,000",-1.0,-1.0,-1,House,153 Rue Lapalme,Saint-Jean-sur-Richelieu,,20397382,https://www.realtor.ca/real-estate/21719686/153-rue-lapalme-saint-jean-sur-richelieu-saint-luc,-73.25850569,45.3639175
5,2,2204 sqft,-1,"1,292,000",-1.0,-1.0,-1,House,14 Rue Apple Hill,Baie-d'Urfé,,17792264,https://www.realtor.ca/real-estate/22495367/14-rue-apple-hill-baie-durfé-east,-73.90283017,45.414554
5,3,,-1,"1,295,000",-1.0,-1.0,-1,House,177 Rue Argyle,Kirkland,,21615509,https://www.realtor.ca/real-estate/22483609/177-rue-argyle-kirkland-north-east,-73.854138,45.458037
4,2,3014 sqft,-1,"1,295,000",-1.0,-1.0,-1,House,2280 Rue des Hémisphères,Montréal (Saint-Laurent),,13763618,https://www.realtor.ca/real-estate/22640085/2280-rue-des-hémisphères-montréal-saint-laurent-new-saint-laurentbois-franc,-73.715113,45.514977
5,3,1995 sqft,-1,"1,295,000",-1.0,-1.0,-1,House,4445 Av. King-Edward,Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce),,12602895,https://www.realtor.ca/real-estate/22471199/4445-av-king-edward-montréal-côte-des-neigesnotre-dame-de-grâce-notre-dame-de-grâce,-73.637252,45.463544
5,3,4099.97 sqft,-1,"1,295,000",-1.0,-1.0,-1,House,26 Ch. de Brisach,Lorraine,,23958451,https://www.realtor.ca/real-estate/22091318/26-ch-de-brisach-lorraine,-73.8008,45.669603
4,2,,-1,"1,295,000",-1.0,-1.0,-1,House,742 Ch. des Patriotes N.,Mont-Saint-Hilaire,,14771236,https://www.realtor.ca/real-estate/22421574/742-ch-des-patriotes-n-mont-saint-hilaire,-73.18938,45.583218
7,4,,-1,"1,295,000",-1.0,-1.0,-1,House,218 Rue de la Coulée,Mont-Saint-Hilaire,,26021904,https://www.realtor.ca/real-estate/21864669/218-rue-de-la-coulée-mont-saint-hilaire,-73.17686588,45.58787121
6,3,,-1,"1,295,000",-1.0,-1.0,-1,House,279 Alice-Carrière Street,Beaconsfield,,11486217,https://www.realtor.ca/real-estate/22520244/279-alice-carrière-street-beaconsfield-sherwood-north-west,-73.88333019,45.43257888
5,2,,-1,"1,295,000",-1.0,-1.0,-1,House,3790 Boul. St-Joseph,Montréal (Lachine),,12436702,https://www.realtor.ca/real-estate/22435727/3790-boul-st-joseph-montréal-lachine-west,-73.69645536,45.43421781
4,3,,-1,"1,295,000",-1.0,-1.0,-1,House,153 Evergreen Drive,Beaconsfield,,24815095,https://www.realtor.ca/real-estate/22421839/153-evergreen-drive-beaconsfield-forest-gardens-central-north,-73.85687002,45.43555873
4,2,2690 sqft,-1,"1,295,000",-1.0,-1.0,-1,House,1413 Boul. Gouin O.,Montréal (Ahuntsic-Cartierville),,27661965,https://www.realtor.ca/real-estate/22577467/1413-boul-gouin-o-montréal-ahuntsic-cartierville-nouveau-bordeaux,-73.699772,45.545413
6,3,,-1,"1,295,000",-1.0,-1.0,-1,House,276 Rue Baffin,Dollard-Des Ormeaux,,22326726,https://www.realtor.ca/real-estate/22535992/276-rue-baffin-dollard-des-ormeaux-central,-73.83720603,45.48663978
3,2,,-1,"1,295,000",-1.0,-1.0,-1,House,4934 Av. Glencairn,Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce),,18528674,https://www.realtor.ca/real-estate/22592312/4934-av-glencairn-montréal-côte-des-neigesnotre-dame-de-grâce-côte-des-neiges,-73.62293,45.486608
3,2,,-1,"1,295,000",-1.0,-1.0,-1,House,5060 Rue Antonino-Spada,Montréal (Saint-Léonard),,14778859,https://www.realtor.ca/real-estate/22556963/5060-rue-antonino-spada-montréal-saint-léonard,-73.61672618,45.59092663
2,2,,-1,"1,295,000",-1.0,-1.0,-1,House,540 Rg des Sloan,Saint-Édouard,,25675877,https://www.realtor.ca/real-estate/22583631/540-rg-des-sloan-saint-édouard,-73.48833345,45.23050267
5,3,287 m2,-1,"1,295,000",-1.0,-1.0,-1,House,9 Rue Cherry-Lane,Kirkland,,21444604,https://www.realtor.ca/real-estate/22093450/9-rue-cherry-lane-kirkland-north-east,-73.859116,45.465819
6,3,,-1,"1,295,000",-1.0,-1.0,-1,House,300 Boul. Salaberry S.,Châteauguay,,10314867,https://www.realtor.ca/real-estate/21232368/300-boul-salaberry-s-châteauguay,-73.74783254,45.34741603
5,3,,-1,"1,295,000",-1.0,-1.0,-1,House,500 Boul. Perrot N.,L'Île-Perrot,,24476724,https://www.realtor.ca/real-estate/22228995/500-boul-perrot-n-lîle-perrot,-73.97429142,45.39687156
5,3,,-1,"1,295,000",-1.0,-1.0,-1,House,1050 Rue De Duquesne,Boucherville,,12811972,https://www.realtor.ca/real-estate/22231011/1050-rue-de-duquesne-boucherville-east,-73.44307568,45.63465903
6,2,246 m2,-1,"1,295,000",-1.0,-1.0,-1,House,154 Av. de Dulwich,Saint-Lambert,,24289472,https://www.realtor.ca/real-estate/22654537/154-av-de-dulwich-saint-lambert,-73.51559814,45.51195999
6,3,,-1,"1,297,000",-1.0,-1.0,-1,House,63 Rue de Chaumont,Blainville,,25503963,https://www.realtor.ca/real-estate/22530470/63-rue-de-chaumont-blainville-east,-73.83063851,45.66641925
4,5,,-1,"1,298,000",-1.0,-1.0,-1,House,25 Rue de Montagny,Blainville,,10186791,https://www.realtor.ca/real-estate/22633447/25-rue-de-montagny-blainville-east,-73.8150602,45.67766721
6,3,,-1,"1,298,000",-1.0,-1.0,-1,House,575 Church Street,Beaconsfield,,11660664,https://www.realtor.ca/real-estate/22577536/575-church-street-beaconsfield-beaurepaire-south-west,-73.893045,45.421478
5,3,2669 sqft,-1,"1,298,000",-1.0,-1.0,-1,House,30 Rue Serge-Garant,Montréal (Verdun/Île-des-Soeurs),,13579797,https://www.realtor.ca/real-estate/22464391/30-rue-serge-garant-montréal-verdunîle-des-soeurs-île-des-soeurs,-73.56039425,45.44826618
6,4,4700 sqft,-1,"1,298,000",-1.0,-1.0,-1,House,37 Rue Simone-De Beauvoir,Notre-Dame-de-l'Île-Perrot,,19633100,https://www.realtor.ca/real-estate/22334818/37-rue-simone-de-beauvoir-notre-dame-de-lîle-perrot,-73.91593198,45.35342863
4,3,,-1,"1,298,000",-1.0,-1.0,-1,House,5 Rue Lafford,Kirkland,,26185601,https://www.realtor.ca/real-estate/22433439/5-rue-lafford-kirkland-north-west,-73.884284,45.44559113
3,2,176.1 m2,-1,"1,298,000",-1.0,-1.0,-1,House,729 Av. Powell,Mont-Royal,,28470596,https://www.realtor.ca/real-estate/22458500/729-av-powell-mont-royal,-73.656141,45.505209
7,4,4282 sqft,-1,"1,298,000",-1.0,-1.0,-1,House,120 Rue St-Louis (Ste-Geneviève),Montréal (L'Île-Bizard/Sainte-Geneviève),,27354614,https://www.realtor.ca/real-estate/22597485/120-rue-st-louis-ste-geneviève-montréal-lîle-bizardsainte-geneviève-sainte-geneviève,-73.87353371,45.47928394
4,3,,-1,"1,299,000",-1.0,-1.0,-1,House,9000 Crois. Rouyn,Brossard,,19177402,https://www.realtor.ca/real-estate/22593428/9000-crois-rouyn-brossard-street-names-r,-73.477097,45.439121
6,3,,-1,"1,299,000",-1.0,-1.0,-1,House,47 Rue Vincent-Blouin,Kirkland,,28354636,https://www.realtor.ca/real-estate/22490189/47-rue-vincent-blouin-kirkland-north-west,-73.87512,45.447618
5,2,300.4 m2,-1,"1,299,000",-1.0,-1.0,-1,House,9 Crois. des Cèdres,Kirkland,,10331892,https://www.realtor.ca/real-estate/22054864/9-crois-des-cèdres-kirkland-north-west,-73.883017,45.445681
5,2,,-1,"1,299,000",-1.0,-1.0,-1,House,760 Boul. Churchill,Saint-Lambert,,20265293,https://www.realtor.ca/real-estate/22545848/760-boul-churchill-saint-lambert,-73.492808,45.487302
4,3,,-1,"1,299,000",-1.0,-1.0,-1,House,860 Place Decelles,Montréal (Saint-Laurent),,23065791,https://www.realtor.ca/real-estate/22557634/860-place-decelles-montréal-saint-laurent-saint-laurent-west,-73.68823258,45.50593838
5,3,,-1,"1,299,000",-1.0,-1.0,-1,House,5666 Av. Edgemore,Côte-Saint-Luc,,13842485,https://www.realtor.ca/real-estate/22622230/5666-av-edgemore-côte-saint-luc,-73.660838,45.468663
4,3,2544 sqft,-1,"1,299,000",-1.0,-1.0,-1,House,74 Av. Fieldsend,Beaconsfield,,21225917,https://www.realtor.ca/real-estate/22654448/74-av-fieldsend-beaconsfield-central-south,-73.85379,45.430728
4,3,,-1,"1,299,000",-1.0,-1.0,-1,House,98 Rue de l'Oiselet,Carignan,,28541125,https://www.realtor.ca/real-estate/22345767/98-rue-de-loiselet-carignan,-73.32419182,45.51090259
3,2,1982 sqft,-1,"1,299,000",-1.0,-1.0,-1,House,4881 Rue De La Roche,Montréal (Le Plateau-Mont-Royal),,13578088,https://www.realtor.ca/real-estate/21631223/4881-rue-de-la-roche-montréal-le-plateau-mont-royal-le-plateau-mont-royal,-73.58290298,45.5308768
5,3,,-1,"1,299,000",-1.0,-1.0,-1,House,3090 Rg du Haut-St-François,Laval (Duvernay),,27186827,https://www.realtor.ca/real-estate/22662654/3090-rg-du-haut-st-françois-laval-duvernay-val-des-brises,-73.694277,45.622126
5,3,,-1,"1,299,000",-1.0,-1.0,-1,House,18 Ch. de Brisach,Lorraine,,25936551,https://www.realtor.ca/real-estate/22306502/18-ch-de-brisach-lorraine,-73.80100913,45.66989373
6,4,,-1,"1,299,000",-1.0,-1.0,-1,House,8 Rue de la Jonquille,Kirkland,,11757598,https://www.realtor.ca/real-estate/22515708/8-rue-de-la-jonquille-kirkland-north-east,-73.855702,45.457564
6,3,,-1,"1,299,900",-1.0,-1.0,-1,House,670 Ch. du Lac-St-Louis,Léry,,28061715,https://www.realtor.ca/real-estate/22139446/670-ch-du-lac-st-louis-léry,-73.7898094,45.35481388
7,5,6500 sqft,-1,"1,299,900",-1.0,-1.0,-1,House,498-500 Rue Lamontagne,Saint-Jérôme,,28616145,https://www.realtor.ca/real-estate/22279536/498-500-rue-lamontagne-saint-jérôme-bellefeuille,-74.029557,45.761777
4,3,,-1,"1,299,999",-1.0,-1.0,-1,House,147 Rue Paul-Albert,Blainville,,15856677,https://www.realtor.ca/real-estate/22295678/147-rue-paul-albert-blainville-east,-73.81304,45.673582
4,3,,-1,"1,300,000",-1.0,-1.0,-1,House,21227 Rue Euclide-Lavigne,Sainte-Anne-de-Bellevue,,15773524,https://www.realtor.ca/real-estate/22602257/21227-rue-euclide-lavigne-sainte-anne-de-bellevue-north,-73.93434417,45.42281294
6,4,,-1,"1,308,800",-1.0,-1.0,-1,House,357 Av. Lilas,Dorval,,16393161,https://www.realtor.ca/real-estate/22027772/357-av-lilas-dorval-south-east,-73.7358628,45.44587774
5,3,307.4 m2,-1,"1,325,000",-1.0,-1.0,-1,House,705 Crois. Lanark,Mont-Royal,,28771484,https://www.realtor.ca/real-estate/22490860/705-crois-lanark-mont-royal,-73.64622271,45.50284284
3,3,804 m2,-1,"1,325,000",-1.0,-1.0,-1,House,1276 Rg Kempt,Saint-Alexandre,,23372207,https://www.realtor.ca/real-estate/22545295/1276-rg-kempt-saint-alexandre,-73.114789,45.261749
7,2,,-1,"1,325,000",-1.0,-1.0,-1,House,2735 Ch. des Patriotes,Richelieu,,21419623,https://www.realtor.ca/real-estate/22103862/2735-ch-des-patriotes-richelieu,-73.25111963,45.39191148
4,3,,-1,"1,325,000",-1.0,-1.0,-1,House,123 Rue Jean-De Fonblanche,Carignan,,25639597,https://www.realtor.ca/real-estate/22607873/123-rue-jean-de-fonblanche-carignan,-73.32627336,45.50984246
4,3,,-1,"1,325,000",-1.0,-1.0,-1,House,602 Ch. de la Montagne,Mont-Saint-Hilaire,,15238095,https://www.realtor.ca/real-estate/22470609/602-ch-de-la-montagne-mont-saint-hilaire,-73.18606667,45.54090497
5,3,,-1,"1,328,000",-1.0,-1.0,-1,House,24 Rue Monsadel,Kirkland,,14604040,https://www.realtor.ca/real-estate/22554213/24-rue-monsadel-kirkland-south-west,-73.881347,45.439512
5,2,3230.25 sqft,-1,"1,328,888",-1.0,-1.0,-1,House,18173 Boul. Elkas,Kirkland,,20591268,https://www.realtor.ca/real-estate/22012954/18173-boul-elkas-kirkland-north-west,-73.88259292,45.44475884
4,2,2906 sqft,-1,"1,335,000",-1.0,-1.0,-1,House,13 Av. Boisbriand,Senneville,,18075442,https://www.realtor.ca/real-estate/22024402/13-av-boisbriand-senneville,-73.96233839,45.41744176
4,3,,-1,"1,335,000",-1.0,-1.0,-1,House,36 Ch. North Ridge,Montréal (L'Île-Bizard/Sainte-Geneviève),,22555391,https://www.realtor.ca/real-estate/22654754/36-ch-north-ridge-montréal-lîle-bizardsainte-geneviève-lîle-bizard,-73.904818,45.499895
5,2,2600 sqft,-1,"1,337,200",-1.0,-1.0,-1,House,5697 Rue St-André,Montréal (Rosemont/La Petite-Patrie),,21837469,https://www.realtor.ca/real-estate/22664983/5697-rue-st-andré-montréal-rosemontla-petite-patrie-la-petite-patrie,-73.59458449,45.53326952
5,3,,-1,"1,349,000",-1.0,-1.0,-1,House,83 Rue des Roseaux,Blainville,,19468934,https://www.realtor.ca/real-estate/22321604/83-rue-des-roseaux-blainville-south,-73.846324,45.670678
5,3,,-1,"1,349,000",-1.0,-1.0,-1,House,39 Rue de Lourmarin,Blainville,,24780573,https://www.realtor.ca/real-estate/22525658/39-rue-de-lourmarin-blainville-east,-73.82969454,45.66790126
4,2,,-1,"1,349,000",-1.0,-1.0,-1,House,1843 Rue Baile,Montréal (Ville-Marie),,18413419,https://www.realtor.ca/real-estate/22362958/1843-rue-baile-montréal-ville-marie-central-west,-73.578569,45.492426
5,3,3700 sqft,-1,"1,349,000",-1.0,-1.0,-1,House,500 Elizabeth Drive,Beaconsfield,,28530261,https://www.realtor.ca/real-estate/22477763/500-elizabeth-drive-beaconsfield-sherwood-north-west,-73.88250025,45.43598428
3,3,,-1,"1,349,000",-1.0,-1.0,-1,House,934 Boul. Gouin O.,Montréal (Ahuntsic-Cartierville),,24168069,https://www.realtor.ca/real-estate/22040209/934-boul-gouin-o-montréal-ahuntsic-cartierville-nouveau-bordeaux,-73.69372854,45.54621485
5,2,,-1,"1,349,000",-1.0,-1.0,-1,House,7775 Rue De Villebon,Montréal (Ahuntsic-Cartierville),,20034067,https://www.realtor.ca/real-estate/20187196/7775-rue-de-villebon-montréal-ahuntsic-cartierville-bois-de-saraguay,-73.73684454,45.52273784
4,2,,-1,"1,349,000",-1.0,-1.0,-1,House,104 Place Morson,Kirkland,,18819329,https://www.realtor.ca/real-estate/21647171/104-place-morson-kirkland-timberlea,-73.893795,45.441854
